WORD: başlığın, FREQ: 1
WORD: yolculuğu, FREQ: 1
WORD: sırasında, FREQ: 1
WORD: kitap, FREQ: 1
WORD: hazırlanmış, FREQ: 1
WORD: edisyonu, FREQ: 1
WORD: okudu, FREQ: 1
WORD: bitirdi, FREQ: 1
WORD: sonraki, FREQ: 1
WORD: projesinin, FREQ: 1
WORD: kitaplarını, FREQ: 1
WORD: uyarlamak, FREQ: 1
WORD: olmasını, FREQ: 1
WORD: kararlaştırdı, FREQ: 1
WORD: sıralarda, FREQ: 1
WORD: kimsenin, FREQ: 1
WORD: proje, FREQ: 1
WORD: ilgilenmediğini, FREQ: 1
WORD: merak, FREQ: 1
WORD: ediyordu, FREQ: 1
WORD: patronu, FREQ: 1
WORD: la, FREQ: 1
WORD: işbirliğine, FREQ: 1
WORD: gitti, FREQ: 1
WORD: li, FREQ: 1
WORD: yıllardan, FREQ: 1
WORD: beri, FREQ: 1
WORD: tutan, FREQ: 1
WORD: görüşmeye, FREQ: 1
WORD: çevrimi, FREQ: 1
WORD: yönetmesini, FREQ: 1
WORD: teklif, FREQ: 1
WORD: etmesi, FREQ: 1
WORD: görüşmeler, FREQ: 1
WORD: geciktirdi, FREQ: 1
WORD: duruma, FREQ: 1
WORD: kızdı, FREQ: 1
WORD: uyarlamasının, FREQ: 1
WORD: dağıtım, FREQ: 1
WORD: bulundurmadığını, FREQ: 1
WORD: hakların, FREQ: 1
WORD: united, FREQ: 1
WORD: artist, FREQ: 1
WORD: şirketinde, FREQ: 1
WORD: olduğunu, FREQ: 1
WORD: öğrendi, FREQ: 1
WORD: hakları, FREQ: 1
WORD: sorunu, FREQ: 1
WORD: hala, FREQ: 1
WORD: çözülmüş, FREQ: 1
WORD: değildi, FREQ: 1
WORD: projesini, FREQ: 1
WORD: iptal, FREQ: 1
WORD: ettiğinde, FREQ: 1
WORD: destek, FREQ: 1
WORD: satın, FREQ: 1
WORD: almaya, FREQ: 1
WORD: çalıştılar, FREQ: 1
WORD: costa, FREQ: 1
WORD: botes, FREQ: 1
WORD: okuyup, FREQ: 1
WORD: özetini, FREQ: 1
WORD: çıkardılar, FREQ: 1
WORD: taslak, FREQ: 1
WORD: yazdılar, FREQ: 1
WORD: kitabın, FREQ: 1
WORD: kararlaştırıldı, FREQ: 1
WORD: i̇lk, FREQ: 1
WORD: tümünden, FREQ: 1
WORD: nün, FREQ: 1
WORD: başlangıcından, FREQ: 1
WORD: okuyan, FREQ: 1
WORD: senaryoya, FREQ: 1
WORD: hayran, FREQ: 1
WORD: kaldılar, FREQ: 1
WORD: bütçesinin, FREQ: 1
WORD: konusunda, FREQ: 1
WORD: ortalarında, FREQ: 1
WORD: stephen, FREQ: 1
WORD: hayranıydı, FREQ: 1
WORD: okuduktan, FREQ: 1
WORD: ekibine, FREQ: 1
WORD: katılmaya, FREQ: 1
WORD: birincisi, FREQ: 1
WORD: ikinicisi, FREQ: 1
WORD: sayfa, FREQ: 1
WORD: yazımı, FREQ: 1
WORD: tiyatro, FREQ: 1
WORD: çalışmaları, FREQ: 1
WORD: nedeniyle, FREQ: 1
WORD: projeden, FREQ: 1
WORD: ayrılmak, FREQ: 1
WORD: kaldı, FREQ: 1
WORD: marty, FREQ: 1
WORD: geldiğinde, FREQ: 1
WORD: sorunlar, FREQ: 1
WORD: harcayan, FREQ: 1
WORD: projenin, FREQ: 1
WORD: maliyetinin, FREQ: 1
WORD: tahmin, FREQ: 1
WORD: ettiğini, FREQ: 1
WORD: söylediğinde, FREQ: 1
WORD: harcamış, FREQ: 1
WORD: gerçekleştirilmesi, FREQ: 1
WORD: planlanan, FREQ: 1
WORD: projeyi, FREQ: 1
WORD: indirmeye, FREQ: 1
WORD: haziran, FREQ: 1
WORD: tarihinde, FREQ: 1
WORD: kitaplardan, FREQ: 1
WORD: saat, FREQ: 1
WORD: sundu, FREQ: 1
WORD: şaşırdı, FREQ: 1
WORD: herhangi, FREQ: 1
WORD: metnin, FREQ: 1
WORD: tamamlandığını, FREQ: 1
WORD: bildirdi, FREQ: 1
WORD: hollywood, FREQ: 1
WORD: semalarından, FREQ: 1
WORD: dolaştı, FREQ: 1
WORD: mark, FREQ: 1
WORD: odesky, FREQ: 1
WORD: görüşmeden, FREQ: 1
WORD: dakikalık, FREQ: 1
WORD: video, FREQ: 1
WORD: gösterdi, FREQ: 1
WORD: robert, FREQ: 1
WORD: shaye, FREQ: 1
WORD: videoyu, FREQ: 1
WORD: izledi, FREQ: 1
WORD: kitaplarının, FREQ: 1
WORD: gerekmediği, FREQ: 1
WORD: üçleme, FREQ: 1
WORD: çekilmesini, FREQ: 1
WORD: önerdi, FREQ: 1
WORD: yüzden, FREQ: 1
WORD: senaryosu, FREQ: 1
WORD: sayısının, FREQ: 1
WORD: üçe, FREQ: 1
WORD: çıkarılması, FREQ: 1
WORD: yaratıcı, FREQ: 1
WORD: özgürlük, FREQ: 1
WORD: sağlasa, FREQ: 1
WORD: metni, FREQ: 1
WORD: yapılandırmak, FREQ: 1
WORD: zorundaydı, FREQ: 1
WORD: yüzüğü, FREQ: 1
WORD: taşıması, FREQ: 1
WORD: hikâyenin, FREQ: 1
WORD: odak, FREQ: 1
WORD: noktası, FREQ: 1
WORD: gelirken, FREQ: 1
WORD: odaklandığı, FREQ: 1
WORD: yan, FREQ: 1
WORD: öykü, FREQ: 1
WORD: durumuna, FREQ: 1
WORD: geldi, FREQ: 1
WORD: hikayeye, FREQ: 1
WORD: katkıda, FREQ: 1
WORD: bulunmayan, FREQ: 1
WORD: atıldı, FREQ: 1
WORD: eklenen, FREQ: 1
WORD: sekanslar, FREQ: 1
WORD: arasında, FREQ: 1
WORD: savaşlar, FREQ: 1
WORD: canavarlar, FREQ: 1
WORD: muğlak, FREQ: 1
WORD: tuttuğu, FREQ: 1
WORD: genişletildi, FREQ: 1
WORD: yaptığı, FREQ: 1
WORD: değişkliklerin, FREQ: 1
WORD: başında, FREQ: 1
WORD: karakterin, FREQ: 1
WORD: dramasının, FREQ: 1
WORD: genişletilmesi, FREQ: 1
WORD: geliyordu, FREQ: 1
WORD: kişilikleri, FREQ: 1
WORD: karanlık, FREQ: 1
WORD: hale, FREQ: 1
WORD: getirildi, FREQ: 1
WORD: semapatikleştirilirken, FREQ: 1
WORD: denethor, FREQ: 1
WORD: basite, FREQ: 1
WORD: indirgendi, FREQ: 1
WORD: karakterlerin, FREQ: 1
WORD: kişiliklerinde, FREQ: 1
WORD: detaya, FREQ: 1
WORD: inilmesi, FREQ: 1
WORD: eklendi, FREQ: 1
WORD: eomer, FREQ: 1
WORD: glorfindel, FREQ: 1
WORD: erkenbrand, FREQ: 1
WORD: başta, FREQ: 1
WORD: savaşçı, FREQ: 1
WORD: ruha, FREQ: 1
WORD: vazgeçildi, FREQ: 1
WORD: kitaptaki, FREQ: 1
WORD: geri, FREQ: 1
WORD: dönmesine, FREQ: 1
WORD: kitaplarda, FREQ: 1
WORD: filmlerdekine, FREQ: 1
WORD: göre, FREQ: 1
WORD: küçük, FREQ: 1
WORD: vardı, FREQ: 1
WORD: hava, FREQ: 1
WORD: yaratılabilmesi, FREQ: 1
WORD: yüzünden, FREQ: 1
WORD: karaktere, FREQ: 1
WORD: ağırlık, FREQ: 1
WORD: başlanmadan, FREQ: 1
WORD: okudular, FREQ: 1
WORD: önemli, FREQ: 1
WORD: tekrarladılar, FREQ: 1
WORD: daki, FREQ: 1
WORD: hobbiton, FREQ: 1
WORD: serisinin, FREQ: 1
WORD: ekim, FREQ: 1
WORD: aralık, FREQ: 1
WORD: tarihine, FREQ: 1
WORD: gün, FREQ: 1
WORD: gerçekleşti, FREQ: 1
WORD: ülkenin, FREQ: 1
WORD: kaliteye, FREQ: 1
WORD: kırsalının, FREQ: 1
WORD: olduğuna, FREQ: 1
WORD: inanıyordu, FREQ: 1
WORD: yapmak, FREQ: 1
WORD: yapmaktan, FREQ: 1
WORD: ucuzdu, FREQ: 1
WORD: anda, FREQ: 1
WORD: çekilmesinin, FREQ: 1
WORD: sebebi, FREQ: 1
WORD: insanlara, FREQ: 1
WORD: sonun, FREQ: 1
WORD: görebileceklerini, FREQ: 1
WORD: garanti, FREQ: 1
WORD: etmek, FREQ: 1
WORD: etmesinin, FREQ: 1
WORD: başarısına, FREQ: 1
WORD: bağlı, FREQ: 1
WORD: olmayacağını, FREQ: 1
WORD: göstermek, FREQ: 1
WORD: istemesiydi, FREQ: 1
WORD: yapıcılar, FREQ: 1
WORD: senaristler, FREQ: 1
WORD: ringwraith, FREQ: 1
WORD: ten, FREQ: 1
WORD: bit, FREQ: 1
WORD: atlıdan, FREQ: 1
WORD: korunmak, FREQ: 1
WORD: ağaç, FREQ: 1
WORD: saklandıkları, FREQ: 1
WORD: çekilen, FREQ: 1
WORD: sahnesi, FREQ: 1
WORD: başladıktan, FREQ: 1
WORD: stuart, FREQ: 1
WORD: genç, FREQ: 1
WORD: bulunduğundan, FREQ: 1
WORD: değiştirildi, FREQ: 1
WORD: aylık, FREQ: 1
WORD: süreç, FREQ: 1
WORD: içerisinde, FREQ: 1
WORD: sadece, FREQ: 1
WORD: weathertop, FREQ: 1
WORD: sekansı, FREQ: 1
WORD: çekilmişti, FREQ: 1
WORD: sahnelerinin, FREQ: 1
WORD: çoğunun, FREQ: 1
WORD: çekimi, FREQ: 1
WORD: işe, FREQ: 1
WORD: deki, FREQ: 1
WORD: mücadeleye, FREQ: 1
WORD: odaklıydı, FREQ: 1
WORD: doruk, FREQ: 1
WORD: mücadelesi, FREQ: 1
WORD: sonlarında, FREQ: 1
WORD: gerçekleştirildi, FREQ: 1
WORD: ederken, FREQ: 1
WORD: queenstown, FREQ: 1
WORD: hareket, FREQ: 1
WORD: etti, FREQ: 1
WORD: yılbaşı, FREQ: 1
WORD: verilen, FREQ: 1
WORD: aradan, FREQ: 1
WORD: ocak, FREQ: 1
WORD: başlandı, FREQ: 1
WORD: tarihte, FREQ: 1
WORD: geçen, FREQ: 1
WORD: kuzey, FREQ: 1
WORD: adasındaki, FREQ: 1
WORD: tepelerinde, FREQ: 1
WORD: tepelerin, FREQ: 1
WORD: boyu, FREQ: 1
WORD: metre, FREQ: 1
WORD: civarında, FREQ: 1
WORD: hobbitlere, FREQ: 1
WORD: uygundu, FREQ: 1
WORD: x, FREQ: 1
WORD: men, FREQ: 1
WORD: çekimlerinden, FREQ: 1
WORD: çekimlerine, FREQ: 1
WORD: başlayan, FREQ: 1
WORD: konuda, FREQ: 1
WORD: yosun, FREQ: 1
WORD: çim, FREQ: 1
WORD: ağaçlar, FREQ: 1
WORD: inanılmaz, FREQ: 1
WORD: grubunun, FREQ: 1
WORD: sağladığı, FREQ: 1
WORD: neredeyse, FREQ: 1
WORD: çiftlik, FREQ: 1
WORD: evleriyle, FREQ: 1
WORD: pastoral, FREQ: 1
WORD: kırsal, FREQ: 1
WORD: yaşantısını, FREQ: 1
WORD: tam, FREQ: 1
WORD: hayata, FREQ: 1
WORD: geçirebildik, FREQ: 1
WORD: sihirli, FREQ: 1
WORD: getirdi, FREQ: 1
WORD: hayalgücümü, FREQ: 1
WORD: kullanmama, FREQ: 1
WORD: gerek, FREQ: 1
WORD: kalmıyordu, FREQ: 1
WORD: hobbbiton, FREQ: 1
WORD: evinde, FREQ: 1
WORD: hissetmesi, FREQ: 1
WORD: duruyordu, FREQ: 1
WORD: diyerek, FREQ: 1
WORD: açıkladı, FREQ: 1
WORD: hobbitleri, FREQ: 1
WORD: oynayan, FREQ: 1
WORD: oyuncuların, FREQ: 1
WORD: sorununu, FREQ: 1
WORD: çözmek, FREQ: 1
WORD: teknikten, FREQ: 1
WORD: faydalandı, FREQ: 1
WORD: mavi, FREQ: 1
WORD: fonun, FREQ: 1
WORD: önünde, FREQ: 1
WORD: oynadılar, FREQ: 1
WORD: fon, FREQ: 1
WORD: dijital, FREQ: 1
WORD: dolduruldu, FREQ: 1
WORD: zorlama, FREQ: 1
WORD: açılar, FREQ: 1
WORD: kişi, FREQ: 1
WORD: konuşurken, FREQ: 1
WORD: yakınına, FREQ: 1
WORD: uzağına, FREQ: 1
WORD: yerleştiriliyordu, FREQ: 1
WORD: birinin, FREQ: 1
WORD: omuzundan, FREQ: 1
WORD: öteki, FREQ: 1
WORD: görünüyordu, FREQ: 1
WORD: aralarındaki, FREQ: 1
WORD: mesafe, FREQ: 1
WORD: gerçekten, FREQ: 1
WORD: olduğundan, FREQ: 1
WORD: algılanıyordu, FREQ: 1
WORD: dublör, FREQ: 1
WORD: bunlardan, FREQ: 1
WORD: oyuncuyla, FREQ: 1
WORD: boydayken, FREQ: 1
WORD: kısaydı, FREQ: 1
WORD: pyunculaın, FREQ: 1
WORD: kasa, FREQ: 1
WORD: konulurken, FREQ: 1
WORD: dizlerinin, FREQ: 1
WORD: oynamak, FREQ: 1
WORD: kalıyordu, FREQ: 1
WORD: şubat, FREQ: 1
WORD: dışındaki, FREQ: 1
WORD: çalıştığı, FREQ: 1
WORD: aktörler, FREQ: 1
WORD: samimi, FREQ: 1
WORD: olmazdı, FREQ: 1
WORD: arkadaş, FREQ: 1
WORD: orthanc, FREQ: 1
WORD: içindeki, FREQ: 1
WORD: dövüş, FREQ: 1
WORD: sekansında, FREQ: 1
WORD: gerekli, FREQ: 1
WORD: atmosfer, FREQ: 1
WORD: sağlanması, FREQ: 1
WORD: kurulan, FREQ: 1
WORD: klima, FREQ: 1
WORD: sistemi, FREQ: 1
WORD: cübbe, FREQ: 1
WORD: peruklar, FREQ: 1
WORD: aktörleri, FREQ: 1
WORD: zorladı, FREQ: 1
WORD: sahnenin, FREQ: 1
WORD: cinayet, FREQ: 1
WORD: tanımladılar, FREQ: 1
WORD: solda, FREQ: 1
WORD: uruk, FREQ: 1
WORD: hai, FREQ: 1
WORD: sağda, FREQ: 1
WORD: replikası, FREQ: 1
WORD: ağustos, FREQ: 1
WORD: christian, FREQ: 1
WORD: rivers, FREQ: 1
WORD: storyboard, FREQ: 1
WORD: çizimlerine, FREQ: 1
WORD: ünlü, FREQ: 1
WORD: illüstratörleri, FREQ: 1
WORD: ana, FREQ: 1
WORD: tasarımcılar, FREQ: 1
WORD: projeye, FREQ: 1
WORD: katıldılar, FREQ: 1
WORD: filmdeki, FREQ: 1
WORD: imgelerin, FREQ: 1
WORD: betimlemelerinden, FREQ: 1
WORD: uyarlandı, FREQ: 1
WORD: randy, FREQ: 1
WORD: cook, FREQ: 1
WORD: vizyonunu, FREQ: 1
WORD: david, FREQ: 1
WORD: lean, FREQ: 1
WORD: ray, FREQ: 1
WORD: harryhausen, FREQ: 1
WORD: karışımı, FREQ: 1
WORD: tanımlıyordu, FREQ: 1
WORD: mantıklı, FREQ: 1
WORD: yaratmak, FREQ: 1
WORD: istiyordu, FREQ: 1
WORD: yaratıklar, FREQ: 1
WORD: uçmalarına, FREQ: 1
WORD: edecek, FREQ: 1
WORD: kanatlara, FREQ: 1
WORD: olmaları, FREQ: 1
WORD: biyolojik, FREQ: 1
WORD: açılardan, FREQ: 1
WORD: şekilde, FREQ: 1
WORD: tasarımcıları, FREQ: 1
WORD: zindanlar, FREQ: 1
WORD: ejderhalar, FREQ: 1
WORD: etkisi, FREQ: 1
WORD: tarihsel, FREQ: 1
WORD: izi, FREQ: 1
WORD: amaçlayan, FREQ: 1
WORD: yüksek, FREQ: 1
WORD: fantazi, FREQ: 1
WORD: estetiğini, FREQ: 1
WORD: reddetti, FREQ: 1
WORD: elves, FREQ: 1
WORD: art, FREQ: 1
WORD: nouveau, FREQ: 1
WORD: akımından, FREQ: 1
WORD: yararlandı, FREQ: 1
WORD: geometrik, FREQ: 1
WORD: şekil, FREQ: 1
WORD: dwarves, FREQ: 1
WORD: silah, FREQ: 1
WORD: yaratık, FREQ: 1
WORD: minyatür, FREQ: 1
WORD: kısmı, FREQ: 1
WORD: uzuzn, FREQ: 1
WORD: ortağı, FREQ: 1
WORD: başı, FREQ: 1
WORD: richard, FREQ: 1
WORD: taylor, FREQ: 1
WORD: anlaştı, FREQ: 1
WORD: kötü, FREQ: 1
WORD: kuvvetler, FREQ: 1
WORD: yaratmaktan, FREQ: 1
WORD: hoşlanan, FREQ: 1
WORD: daniel, FREQ: 1
WORD: falconer, FREQ: 1
WORD: mahy, FREQ: 1
WORD: konsept, FREQ: 1
WORD: sanatçılığı, FREQ: 1
WORD: yaptılar, FREQ: 1
WORD: jamie, FREQ: 1
WORD: beswarick, FREQ: 1
WORD: mike, FREQ: 1
WORD: asquith, FREQ: 1
WORD: maketlerin, FREQ: 1
WORD: hazırlanmasına, FREQ: 1
WORD: ettiler, FREQ: 1
WORD: üzerine, FREQ: 1
WORD: eğitim, FREQ: 1
WORD: aldığı, FREQ: 1
WORD: zırhlar, FREQ: 1
WORD: idarecilik, FREQ: 1
WORD: stu, FREQ: 1
WORD: johnson, FREQ: 1
WORD: green, FREQ: 1
WORD: parçası, FREQ: 1
WORD: kılıçlar, FREQ: 1
WORD: lyon, FREQ: 1
WORD: işlendi, FREQ: 1
WORD: ok, FREQ: 1
WORD: yay, FREQ: 1
WORD: yarattı, FREQ: 1
WORD: ölü, FREQ: 1
WORD: aktör, FREQ: 1
WORD: at, FREQ: 1
WORD: protezi, FREQ: 1
WORD: çeşitli, FREQ: 1
WORD: kostümleri, FREQ: 1
WORD: elden, FREQ: 1
WORD: geçirmesi, FREQ: 1
WORD: ngila, FREQ: 1
WORD: kadın, FREQ: 1
WORD: terzi, FREQ: 1
WORD: den, FREQ: 1
WORD: çalıştı, FREQ: 1
WORD: sürüm, FREQ: 1
WORD: bulunuyordu, FREQ: 1
WORD: amacı, FREQ: 1
WORD: kostümlerinin, FREQ: 1
WORD: işlevsel, FREQ: 1
WORD: karakteri, FREQ: 1
WORD: yansıtan, FREQ: 1
WORD: kıyafetler, FREQ: 1
WORD: olmasıydı, FREQ: 1
WORD: uygarlık, FREQ: 1
WORD: kıyafetlerinin, FREQ: 1
WORD: gerçekçi, FREQ: 1
WORD: görünmesini, FREQ: 1
WORD: arzuluyordu, FREQ: 1
WORD: kostümlerini, FREQ: 1
WORD: hazırlarken, FREQ: 1
WORD: uygarlığından, FREQ: 1
WORD: ilham, FREQ: 1
WORD: alarak, FREQ: 1
WORD: doğal, FREQ: 1
WORD: kumaşlar, FREQ: 1
WORD: güçlü, FREQ: 1
WORD: örgüler, FREQ: 1
WORD: kullandı, FREQ: 1
WORD: karakter, FREQ: 1
WORD: seslendiren, FREQ: 1
WORD: uğur, FREQ: 1
WORD: polat, FREQ: 1
WORD: emrah, FREQ: 1
WORD: özertem, FREQ: 1
WORD: i̇stemi, FREQ: 1
WORD: betil, FREQ: 1
WORD: sam, FREQ: 1
WORD: alkan, FREQ: 1
WORD: boğaçhan, FREQ: 1
WORD: sözmen, FREQ: 1
WORD: merry, FREQ: 1
WORD: dominic, FREQ: 1
WORD: monaghan, FREQ: 1
WORD: volkan, FREQ: 1
WORD: severcan, FREQ: 1
WORD: pippin, FREQ: 1
WORD: boyd, FREQ: 1
WORD: yekta, FREQ: 1
WORD: kopan, FREQ: 1
WORD: murat, FREQ: 1
WORD: şen, FREQ: 1
WORD: rhys, FREQ: 1
WORD: ender, FREQ: 1
WORD: yiğit, FREQ: 1
WORD: mazlum, FREQ: 1
WORD: kiper, FREQ: 1
WORD: hugo, FREQ: 1
WORD: weaving, FREQ: 1
WORD: düşenkalkar, FREQ: 1
WORD: holm, FREQ: 1
WORD: erol, FREQ: 1
WORD: günaydın, FREQ: 1
WORD: cate, FREQ: 1
WORD: blanchett, FREQ: 1
WORD: özden, FREQ: 1
WORD: ayyıldız, FREQ: 1
WORD: ayça, FREQ: 1
WORD: bingöl, FREQ: 1
WORD: lurtz, FREQ: 1
WORD: lawrence, FREQ: 1
WORD: makoare, FREQ: 1
WORD: celeborn, FREQ: 1
WORD: marton, FREQ: 1
WORD: csokas, FREQ: 1
WORD: gül, FREQ: 1
WORD: sala, FREQ: 1
WORD: baker, FREQ: 1
WORD: andy, FREQ: 1
WORD: serkis, FREQ: 1
WORD: bahtiyar, FREQ: 1
WORD: haldir, FREQ: 1
WORD: craig, FREQ: 1
WORD: parker, FREQ: 1
WORD: ekber, FREQ: 1
WORD: diribaş, FREQ: 1
WORD: sinematografi, FREQ: 1
WORD: görsel, FREQ: 1
WORD: efekt, FREQ: 1
WORD: movies, FREQ: 1
WORD: id, FREQ: 1
WORD: fellowshipofthering, FREQ: 1
WORD: htm, FREQ: 1
WORD: detayları, FREQ: 1
WORD: resmi, FREQ: 1
WORD: websitesi, FREQ: 1
WORD: sinemalar, FREQ: 1
WORD: profili, FREQ: 1
WORD: fragman, FREQ: 1
WORD: imdb, FREQ: 1
WORD: allmovie, FREQ: 1
WORD: rotten, FREQ: 1
WORD: tomatoes, FREQ: 1
WORD: box, FREQ: 1
WORD: office, FREQ: 1
WORD: mojo, FREQ: 1
WORD: metacritic, FREQ: 1
WORD: te, FREQ: 1
WORD: ödüller, FREQ: 1
WORD: başarılar, FREQ: 1
WORD: gladiator, FREQ: 1
WORD: bafta, FREQ: 1
WORD: piyanist, FREQ: 1
WORD: goes, FREQ: 1
WORD: south, FREQ: 1
WORD: serinin, FREQ: 1
WORD: tema, FREQ: 1
WORD: dinlerken, FREQ: 1
WORD: sorun, FREQ: 1
WORD: yaşıyorsunuz, FREQ: 1
WORD: medya, FREQ: 1
WORD: yardımı, FREQ: 1
WORD: alın, FREQ: 1
WORD: bad, FREQ: 1
WORD: taste, FREQ: 1
WORD: meet, FREQ: 1
WORD: feebles, FREQ: 1
WORD: braindead, FREQ: 1
WORD: cennet, FREQ: 1
WORD: yaratıkları, FREQ: 1
WORD: üçlemesi, FREQ: 1
WORD: lovely, FREQ: 1
WORD: bones, FREQ: 1
WORD: lar, FREQ: 1
WORD: beklenmedik, FREQ: 1
WORD: yolculuk, FREQ: 1
WORD: smaug, FREQ: 1
WORD: çorak, FREQ: 1
WORD: toprakları, FREQ: 1
WORD: valley, FREQ: 1
WORD: forgotten, FREQ: 1
WORD: silver, FREQ: 1
WORD: jack, FREQ: 1
WORD: brown, FREQ: 1
WORD: genius, FREQ: 1
WORD: yasak, FREQ: 1
WORD: bölge, FREQ: 1
WORD: tenten, FREQ: 1
WORD: maceraları, FREQ: 1
WORD: şirketler, FREQ: 1
WORD: workshop ·, FREQ: 1
WORD: digital ·, FREQ: 1
WORD: wingnut, FREQ: 1
WORD: interactive ·, FREQ: 1
WORD: park, FREQ: 1
WORD: road, FREQ: 1
WORD: post, FREQ: 1
WORD: théoden, FREQ: 1
WORD: éomer, FREQ: 1
WORD: éowyn, FREQ: 1
WORD: balrog, FREQ: 1
WORD: radagast, FREQ: 1
WORD: ağaçsakal, FREQ: 1
WORD: gríma, FREQ: 1
WORD: solucandil, FREQ: 1
WORD: cadı, FREQ: 1
WORD: kral, FREQ: 1
WORD: shelob, FREQ: 1
WORD: hobbitler, FREQ: 1
WORD: elfler, FREQ: 1
WORD: orklar, FREQ: 1
WORD: cüceler, FREQ: 1
WORD: i̇nsanlar, FREQ: 1
WORD: entler, FREQ: 1
WORD: maiarlar, FREQ: 1
WORD: istariler, FREQ: 1
WORD: güç, FREQ: 1
WORD: yüzükleri, FREQ: 1
WORD: tek, FREQ: 1
WORD: yerler, FREQ: 1
WORD: ayrıkvadi, FREQ: 1
WORD: lothlórien, FREQ: 1
WORD: gondor, FREQ: 1
WORD: moria, FREQ: 1
WORD: rohan, FREQ: 1
WORD: dol, FREQ: 1
WORD: guldur, FREQ: 1
WORD: mordor, FREQ: 1
WORD: fangorn, FREQ: 1
WORD: i̇lgili, FREQ: 1
WORD: kitaplar, FREQ: 1
WORD: silmarillion, FREQ: 1
WORD: bitmemiş, FREQ: 1
WORD: húrin, FREQ: 1
WORD: çocukları, FREQ: 1
WORD: tehlikeli, FREQ: 1
WORD: diyardan, FREQ: 1
WORD: saturn, FREQ: 1
WORD: golden, FREQ: 1
WORD: voyage, FREQ: 1
WORD: sinbad, FREQ: 1
WORD: doc, FREQ: 1
WORD: savage, FREQ: 1
WORD: man, FREQ: 1
WORD: bronze, FREQ: 1
WORD: les, FREQ: 1
WORD: gaspards, FREQ: 1
WORD: oh, FREQ: 1
WORD: god, FREQ: 1
WORD: heaven, FREQ: 1
WORD: can, FREQ: 1
WORD: wait, FREQ: 1
WORD: muppet, FREQ: 1
WORD: movie, FREQ: 1
WORD: somewhere, FREQ: 1
WORD: time, FREQ: 1
WORD: kutsal, FREQ: 1
WORD: hazine, FREQ: 1
WORD: dark, FREQ: 1
WORD: crystal, FREQ: 1
WORD: something, FREQ: 1
WORD: wicked, FREQ: 1
WORD: this, FREQ: 1
WORD: way, FREQ: 1
WORD: comes, FREQ: 1
WORD: ladyhawke, FREQ: 1
WORD: who, FREQ: 1
WORD: could, FREQ: 1
WORD: fly, FREQ: 1
WORD: gelin, FREQ: 1
WORD: masum, FREQ: 1
