WORD: başlığın, FREQ: 1
WORD: hazırladığı, FREQ: 1
WORD: filminin, FREQ: 1
WORD: yer, FREQ: 1
WORD: afi, FREQ: 1
WORD: years, FREQ: 1
WORD: movies, FREQ: 1
WORD: dallarında, FREQ: 1
WORD: kazanmıştır, FREQ: 1
WORD: amerika, FREQ: 1
WORD: birleşik, FREQ: 1
WORD: devletleri, FREQ: 1
WORD: kongre, FREQ: 1
WORD: kütüphanesi, FREQ: 1
WORD: kültürel, FREQ: 1
WORD: estetik, FREQ: 1
WORD: önemli, FREQ: 1
WORD: arasına, FREQ: 1
WORD: seçilerek, FREQ: 1
WORD: ulusal, FREQ: 1
WORD: arşivi, FREQ: 1
WORD: nde, FREQ: 1
WORD: muhafaza, FREQ: 1
WORD: edilmesine, FREQ: 1
WORD: karar, FREQ: 1
WORD: verilmiştir, FREQ: 1
WORD: i̇çindekiler, FREQ: 1
WORD: başında, FREQ: 1
WORD: suça, FREQ: 1
WORD: dayalı, FREQ: 1
WORD: örgüt, FREQ: 1
WORD: kurmuş, FREQ: 1
WORD: ailedir, FREQ: 1
WORD: daki, FREQ: 1
WORD: aileyle, FREQ: 1
WORD: yeraltı, FREQ: 1
WORD: işlerini, FREQ: 1
WORD: yönetmektedir, FREQ: 1
WORD: ailesini, FREQ: 1
WORD: diğerlerinden, FREQ: 1
WORD: ayıran, FREQ: 1
WORD: özelliği, FREQ: 1
WORD: cebinde, FREQ: 1
WORD: bozuk, FREQ: 1
WORD: taşıdığı, FREQ: 1
WORD: yargıçlardır, FREQ: 1
WORD: yargıçlarla, FREQ: 1
WORD: yakın, FREQ: 1
WORD: ailelerin, FREQ: 1
WORD: açamadığı, FREQ: 1
WORD: kapıları, FREQ: 1
WORD: açabilmesini, FREQ: 1
WORD: sağlamaktadır, FREQ: 1
WORD: i̇talya, FREQ: 1
WORD: üreticisi, FREQ: 1
WORD: dağıtıcısı, FREQ: 1
WORD: lakaplı, FREQ: 1
WORD: kullanarak, FREQ: 1
WORD: yasal, FREQ: 1
WORD: koruma, FREQ: 1
WORD: sağlamasını, FREQ: 1
WORD: nakit, FREQ: 1
WORD: vermesini, FREQ: 1
WORD: ister, FREQ: 1
WORD: karşılığında, FREQ: 1
WORD: edilecek, FREQ: 1
WORD: kârdan, FREQ: 1
WORD: pay, FREQ: 1
WORD: eder, FREQ: 1
WORD: teklife, FREQ: 1
WORD: kalacak, FREQ: 1
WORD: civarında, FREQ: 1
WORD: olacaktır, FREQ: 1
WORD: teklifi, FREQ: 1
WORD: reddeder, FREQ: 1
WORD: gerekçesi, FREQ: 1
WORD: olsa, FREQ: 1
WORD: işi, FREQ: 1
WORD: bağlantısı, FREQ: 1
WORD: olduğunu, FREQ: 1
WORD: öğrenen, FREQ: 1
WORD: siyasetçilerin, FREQ: 1
WORD: geçirme, FREQ: 1
WORD: gereği, FREQ: 1
WORD: duyacak, FREQ: 1
WORD: olmalarıdır, FREQ: 1
WORD: kumarı, FREQ: 1
WORD: zaaf, FREQ: 1
WORD: görüyorlardır, FREQ: 1
WORD: pis, FREQ: 1
WORD: iştir, FREQ: 1
WORD: üzerine, FREQ: 1
WORD: arkasına, FREQ: 1
WORD: tataglia, FREQ: 1
WORD: ni, FREQ: 1
WORD: polis, FREQ: 1
WORD: şefi, FREQ: 1
WORD: mcclusky, FREQ: 1
WORD: alan, FREQ: 1
WORD: vurdurtur, FREQ: 1
WORD: ölümden, FREQ: 1
WORD: anda, FREQ: 1
WORD: kurtulan, FREQ: 1
WORD: aileyi, FREQ: 1
WORD: kötü, FREQ: 1
WORD: beklemektedir, FREQ: 1
WORD: süreçte, FREQ: 1
WORD: fevri, FREQ: 1
WORD: hareketleriyle, FREQ: 1
WORD: ölecek, FREQ: 1
WORD: ndan, FREQ: 1
WORD: kahraman, FREQ: 1
WORD: dönen, FREQ: 1
WORD: küçük, FREQ: 1
WORD: işleriyle, FREQ: 1
WORD: ilgilenmediği, FREQ: 1
WORD: istemediği, FREQ: 1
WORD: halde, FREQ: 1
WORD: olayların, FREQ: 1
WORD: akışı, FREQ: 1
WORD: hikâyenin, FREQ: 1
WORD: merkezine, FREQ: 1
WORD: doğru, FREQ: 1
WORD: itecektir, FREQ: 1
WORD: suç, FREQ: 1
WORD: aileleri, FREQ: 1
WORD: savaş, FREQ: 1
WORD: başlayacaktır, FREQ: 1
WORD: giren, FREQ: 1
WORD: senaryosunu, FREQ: 1
WORD: yazmış, FREQ: 1
WORD: yönetmiş, FREQ: 1
WORD: önceleri, FREQ: 1
WORD: sylvester, FREQ: 1
WORD: stallone, FREQ: 1
WORD: düşünülmüştü, FREQ: 1
WORD: picture, FREQ: 1
WORD: geçirilmesini, FREQ: 1
WORD: ödüllü, FREQ: 1
WORD: ediyordu, FREQ: 1
WORD: rolünü, FREQ: 1
WORD: yu, FREQ: 1
WORD: kastedederek, FREQ: 1
WORD: hırçın, FREQ: 1
WORD: delikanlıya, FREQ: 1
WORD: vereceğim, FREQ: 1
WORD: diyerek, FREQ: 1
WORD: vermiştir, FREQ: 1
WORD: nitekim, FREQ: 1
WORD: efsanevi, FREQ: 1
WORD: yönetmenin, FREQ: 1
WORD: yüzünü, FREQ: 1
WORD: kara, FREQ: 1
WORD: çıkarmamıştır, FREQ: 1
WORD: muhteşem, FREQ: 1
WORD: oyunculukla, FREQ: 1
WORD: aday, FREQ: 1
WORD: olmuştur, FREQ: 1
WORD: ağır, FREQ: 1
WORD: yaşlandırma, FREQ: 1
WORD: makyajı, FREQ: 1
WORD: yapılmıştır, FREQ: 1
WORD: carleone, FREQ: 1
WORD: canlandırdığı, FREQ: 1
WORD: yaşındadır, FREQ: 1
WORD: dalında, FREQ: 1
WORD: kazanmıştı, FREQ: 1
WORD: kitlelere, FREQ: 1
WORD: ulaşamamıştı, FREQ: 1
WORD: firma, FREQ: 1
WORD: başarılı, FREQ: 1
WORD: olacağından, FREQ: 1
WORD: emin, FREQ: 1
WORD: olamadığı, FREQ: 1
WORD: oldukça, FREQ: 1
WORD: düşük, FREQ: 1
WORD: bütçeyle, FREQ: 1
WORD: çekimleri, FREQ: 1
WORD: ağustos, FREQ: 1
WORD: tarihleri, FREQ: 1
WORD: arasında, FREQ: 1
WORD: yapıldı, FREQ: 1
WORD: çekimler, FREQ: 1
WORD: gerginlikle, FREQ: 1
WORD: başladı, FREQ: 1
WORD: sebebi, FREQ: 1
WORD: ettiği, FREQ: 1
WORD: harcamanın, FREQ: 1
WORD: gereksiz, FREQ: 1
WORD: bulunması, FREQ: 1
WORD: idi, FREQ: 1
WORD: romanın, FREQ: 1
WORD: yazarı, FREQ: 1
WORD: senaryoyu, FREQ: 1
WORD: yazdı, FREQ: 1
WORD: çekimlere, FREQ: 1
WORD: katıldı, FREQ: 1
WORD: günü, FREQ: 1
WORD: girdi, FREQ: 1
WORD: hafta, FREQ: 1
WORD: toplamda, FREQ: 1
WORD: ulaştı, FREQ: 1
WORD: yeniden, FREQ: 1
WORD: gösterimlerle, FREQ: 1
WORD: itibarıyla, FREQ: 1
WORD: çapında, FREQ: 1
WORD: rekorların, FREQ: 1
WORD: alt, FREQ: 1
WORD: olması, FREQ: 1
WORD: anlamına, FREQ: 1
WORD: geliyordu, FREQ: 1
WORD: rekoru, FREQ: 1
WORD: jaws, FREQ: 1
WORD: geçilene, FREQ: 1
WORD: elinde, FREQ: 1
WORD: tuttu, FREQ: 1
WORD: i̇kiz, FREQ: 1
WORD: kız, FREQ: 1
WORD: andrew, FREQ: 1
WORD: johhny, FREQ: 1
WORD: antonio, FREQ: 1
WORD: mother, FREQ: 1
WORD: theresa, FREQ: 1
WORD: victor, FREQ: 1
WORD: paolo, FREQ: 1
WORD: carmella, FREQ: 1
WORD: federico, FREQ: 1
WORD: constanzia, FREQ: 1
WORD: applonia, FREQ: 1
WORD: kazandı, FREQ: 1
WORD: ayrı, FREQ: 1
WORD: dalda, FREQ: 1
WORD: adayı, FREQ: 1
WORD: bunların, FREQ: 1
WORD: dışında, FREQ: 1
WORD: altın, FREQ: 1
WORD: küre, FREQ: 1
WORD: grammy, FREQ: 1
WORD: festivalden, FREQ: 1
WORD: ödülle, FREQ: 1
WORD: ayrıldı, FREQ: 1
WORD: verilen, FREQ: 1
WORD: nü, FREQ: 1
WORD: özellikle, FREQ: 1
WORD: hollywood, FREQ: 1
WORD: kızılderililere, FREQ: 1
WORD: uyguladığı, FREQ: 1
WORD: ayrımcılığı, FREQ: 1
WORD: gerekçe, FREQ: 1
WORD: göstererek, FREQ: 1
WORD: reddetti, FREQ: 1
WORD: repliği, FREQ: 1
WORD: reddedemeyeceği, FREQ: 1
WORD: yapacağım, FREQ: 1
WORD: tarihinin, FREQ: 1
WORD: gönderme, FREQ: 1
WORD: repliklerinden, FREQ: 1
WORD: haline, FREQ: 1
WORD: geldi, FREQ: 1
WORD: yaptığı, FREQ: 1
WORD: ankette, FREQ: 1
WORD: hatırlanan, FREQ: 1
WORD: replik, FREQ: 1
WORD: seçildi, FREQ: 1
WORD: ardından, FREQ: 1
WORD: çekilecek, FREQ: 1
WORD: filmlerine, FREQ: 1
WORD: önayak, FREQ: 1
WORD: stüdyolarında, FREQ: 1
WORD: başrolünde, FREQ: 1
WORD: oynadı, FREQ: 1
WORD: oynadığı, FREQ: 1
WORD: komiser, FREQ: 1
WORD: mark, FREQ: 1
WORD: mccluskey, FREQ: 1
WORD: sally, FREQ: 1
WORD: lenny, FREQ: 1
WORD: montana, FREQ: 1
WORD: martino, FREQ: 1
WORD: ölmeden, FREQ: 1
WORD: sesi, FREQ: 1
WORD: yüz, FREQ: 1
WORD: oyuncularla, FREQ: 1
WORD: görüşmeler, FREQ: 1
WORD: sonucunda, FREQ: 1
WORD: onlarla, FREQ: 1
WORD: anlaşmaya, FREQ: 1
WORD: varıldı, FREQ: 1
WORD: seslendirmeyi, FREQ: 1
WORD: kabul, FREQ: 1
WORD: dahil, FREQ: 1
WORD: olmadı, FREQ: 1
WORD: rol, FREQ: 1
WORD: almış, FREQ: 1
WORD: görev, FREQ: 1
WORD: yapmış, FREQ: 1
WORD: hiçbir, FREQ: 1
WORD: kişinin, FREQ: 1
WORD: yardımını, FREQ: 1
WORD: almadan, FREQ: 1
WORD: yaptı, FREQ: 1
WORD: eksiklikler, FREQ: 1
WORD: taşıdı, FREQ: 1
WORD: şikayet, FREQ: 1
WORD: eden, FREQ: 1
WORD: kişilerden, FREQ: 1
WORD: biriydi, FREQ: 1
WORD: çıktı, FREQ: 1
WORD: sevenler, FREQ: 1
WORD: ilgiyle, FREQ: 1
WORD: karşılandı, FREQ: 1
WORD: istediği, FREQ: 1
WORD: satmadı, FREQ: 1
WORD: konsollar, FREQ: 1
WORD: çıkartmaya, FREQ: 1
WORD: edilerek, FREQ: 1
WORD: dökülen, FREQ: 1
WORD: geri, FREQ: 1
WORD: alınmaya, FREQ: 1
WORD: çalışıldı, FREQ: 1
WORD: oyuncuların, FREQ: 1
WORD: şikayeti, FREQ: 1
WORD: emek, FREQ: 1
WORD: sarfedilmediğinin, FREQ: 1
WORD: görülmesiydi, FREQ: 1
WORD: oyunda, FREQ: 1
WORD: detay, FREQ: 1
WORD: yoktu, FREQ: 1
WORD: çabuk, FREQ: 1
WORD: bitiyordu, FREQ: 1
WORD: an, FREQ: 1
WORD: düzeltme, FREQ: 1
WORD: paketi, FREQ: 1
WORD: çalıştığı, FREQ: 1
WORD: biliniyor, FREQ: 1
WORD: kaynak, FREQ: 1
WORD: belirtilmeli, FREQ: 1
WORD: ekim, FREQ: 1
WORD: https, FREQ: 1
WORD: wiki, FREQ: 1
WORD: aralık, FREQ: 1
WORD: muhtemelen, FREQ: 1
WORD: duymadığınız, FREQ: 1
WORD: kamera, FREQ: 1
WORD: arkası, FREQ: 1
WORD: fotoğrafları, FREQ: 1
WORD: sinemia, FREQ: 1
WORD: release, FREQ: 1
WORD: info, FREQ: 1
WORD: erişilmiştir, FREQ: 1
WORD: filmsite, FREQ: 1
WORD: nndb, FREQ: 1
WORD: türkçe, FREQ: 1
WORD: sinemalar, FREQ: 1
WORD: profili, FREQ: 1
WORD: fragman, FREQ: 1
WORD: efsanesi, FREQ: 1
WORD: kitaplar, FREQ: 1
WORD: döndü, FREQ: 1
WORD: i̇ntikamı, FREQ: 1
WORD: oyunlar, FREQ: 1
WORD: apollonia, FREQ: 1
WORD: vitelli, FREQ: 1
WORD: carmela, FREQ: 1
WORD: ciccio, FREQ: 1
WORD: dostları, FREQ: 1
WORD: genco, FREQ: 1
WORD: abbandando, FREQ: 1
WORD: willie, FREQ: 1
WORD: cicci, FREQ: 1
WORD: pentangeli, FREQ: 1
WORD: tommy, FREQ: 1
WORD: paulie, FREQ: 1
WORD: gatto, FREQ: 1
WORD: marino, FREQ: 1
WORD: rocco, FREQ: 1
WORD: lampone, FREQ: 1
WORD: molinari, FREQ: 1
WORD: sal, FREQ: 1
WORD: narducci, FREQ: 1
WORD: ritchie, FREQ: 1
WORD: nobilio, FREQ: 1
WORD: tommasino, FREQ: 1
WORD: tramonti, FREQ: 1
WORD: düşmanları, FREQ: 1
WORD: hyman, FREQ: 1
WORD: roth, FREQ: 1
WORD: fanucci, FREQ: 1
WORD: forlenza, FREQ: 1
WORD: nick, FREQ: 1
WORD: geraci, FREQ: 1
WORD: moe, FREQ: 1
WORD: greene, FREQ: 1
WORD: joe, FREQ: 1
WORD: lucadello, FREQ: 1
WORD: ola, FREQ: 1
WORD: rosato, FREQ: 1
WORD: louie, FREQ: 1
WORD: stracci, FREQ: 1
WORD: bruno, FREQ: 1
WORD: philip, FREQ: 1
WORD: joey, FREQ: 1
WORD: zasa, FREQ: 1
WORD: altobello, FREQ: 1
WORD: momo, FREQ: 1
WORD: barone, FREQ: 1
WORD: amerigo, FREQ: 1
WORD: bonasera, FREQ: 1
WORD: pat, FREQ: 1
WORD: geary, FREQ: 1
WORD: cardinal, FREQ: 1
WORD: lamberto, FREQ: 1
WORD: lucy, FREQ: 1
WORD: mancini, FREQ: 1
WORD: danny, FREQ: 1
WORD: mickey, FREQ: 1
WORD: billy, FREQ: 1
WORD: van, FREQ: 1
WORD: arsdale, FREQ: 1
WORD: aldo, FREQ: 1
WORD: trapani, FREQ: 1
WORD: volpe, FREQ: 1
WORD: muhtelif, FREQ: 1
WORD: edward, FREQ: 1
WORD: falco, FREQ: 1
WORD: akademi, FREQ: 1
WORD: batı, FREQ: 1
WORD: yakasının, FREQ: 1
WORD: arabistanlı, FREQ: 1
WORD: lawrence, FREQ: 1
WORD: jones, FREQ: 1
WORD: güzel, FREQ: 1
WORD: meleğim, FREQ: 1
WORD: neşeli, FREQ: 1
WORD: devrin, FREQ: 1
WORD: adamı, FREQ: 1
WORD: gecenin, FREQ: 1
WORD: sıcağında, FREQ: 1
WORD: oliver, FREQ: 1
WORD: geceyarısı, FREQ: 1
WORD: kovboyu, FREQ: 1
WORD: general, FREQ: 1
WORD: kanunun, FREQ: 1
WORD: kuvveti, FREQ: 1
WORD: belalılar, FREQ: 1
WORD: guguk, FREQ: 1
WORD: kuşu, FREQ: 1
WORD: rocky, FREQ: 1
WORD: annie, FREQ: 1
WORD: hall, FREQ: 1
WORD: avcı, FREQ: 1
WORD: sıradan, FREQ: 1
WORD: i̇nsanlar, FREQ: 1
WORD: tam, FREQ: 1
WORD: liste ·, FREQ: 1
WORD: yapımcı, FREQ: 2
WORD: albert, FREQ: 2
WORD: adlı, FREQ: 2
WORD: castellano, FREQ: 2
WORD: abe, FREQ: 2
WORD: vigoda, FREQ: 2
WORD: sterling, FREQ: 2
WORD: hayden, FREQ: 2
WORD: talia, FREQ: 2
WORD: shire, FREQ: 2
WORD: marley, FREQ: 2
WORD: conte, FREQ: 2
WORD: gianni, FREQ: 2
WORD: lettieri, FREQ: 2
WORD: müzik, FREQ: 2
WORD: nino, FREQ: 2
WORD: rota, FREQ: 2
WORD: stüdyo, FREQ: 2
WORD: sinema, FREQ: 2
WORD: yılı, FREQ: 2
WORD: süre, FREQ: 2
WORD: devam, FREQ: 2
WORD: hakkında, FREQ: 2
WORD: yönettiği, FREQ: 2
WORD: filmde, FREQ: 2
WORD: hikâyesi, FREQ: 2
WORD: savaşı, FREQ: 2
WORD: yıl, FREQ: 2
WORD: te, FREQ: 2
WORD: gelmiş, FREQ: 2
WORD: geçmiş, FREQ: 2
WORD: üst, FREQ: 2
WORD: sıradadır, FREQ: 2
WORD: sırada, FREQ: 2
WORD: enstitüsü, FREQ: 2
WORD: nün, FREQ: 2
WORD: aldığı, FREQ: 2
WORD: konu, FREQ: 2
WORD: soy, FREQ: 2
WORD: ağacı, FREQ: 2
WORD: ödüller, FREQ: 2
WORD: etkileri, FREQ: 2
WORD: başlıca, FREQ: 2
WORD: video, FREQ: 2
WORD: kaynaklar, FREQ: 2
WORD: dış, FREQ: 2
WORD: bağlantılar, FREQ: 2
WORD: olduğu, FREQ: 2
WORD: asıllı, FREQ: 2
WORD: meşhur, FREQ: 2
WORD: ilişkileri, FREQ: 2
WORD: türk, FREQ: 2
WORD: solozzo, FREQ: 2
WORD: den, FREQ: 2
WORD: ilişkilerini, FREQ: 2
WORD: kendisine, FREQ: 2
WORD: teklif, FREQ: 2
WORD: göre, FREQ: 2
WORD: gözden, FREQ: 2
WORD: ye, FREQ: 2
WORD: günler, FREQ: 2
WORD: bilinen, FREQ: 2
WORD: oğlu, FREQ: 2
WORD: sonny, FREQ: 2
WORD: arasındaki, FREQ: 2
WORD: yönetildi, FREQ: 2
WORD: redford, FREQ: 2
WORD: oynaması, FREQ: 2
WORD: istiyordu, FREQ: 2
WORD: genç, FREQ: 2
WORD: tony, FREQ: 2
WORD: ısrar, FREQ: 2
WORD: rolü, FREQ: 2
WORD: sicilyalı, FREQ: 2
WORD: sadece, FREQ: 2
WORD: patton, FREQ: 2
WORD: çekildi, FREQ: 2
WORD: gişe, FREQ: 2
WORD: geliri, FREQ: 2
WORD: frank, FREQ: 2
WORD: andolini, FREQ: 2
WORD: hagen, FREQ: 2
WORD: sandra, FREQ: 2
WORD: mary, FREQ: 2
WORD: oldu, FREQ: 2
WORD: ödülü, FREQ: 2
WORD: karşı, FREQ: 2
WORD: yapılan, FREQ: 2
WORD: karakter, FREQ: 2
WORD: connie, FREQ: 2
WORD: fredo, FREQ: 2
WORD: pete, FREQ: 2
WORD: clemenza, FREQ: 2
WORD: emilio, FREQ: 2
WORD: barzini, FREQ: 2
WORD: virgil, FREQ: 2
WORD: sollozzo, FREQ: 2
WORD: salvatore, FREQ: 2
WORD: tessio, FREQ: 2
WORD: luca, FREQ: 2
WORD: brasi, FREQ: 2
WORD: jack, FREQ: 2
WORD: woltz, FREQ: 2
WORD: game, FREQ: 2
WORD: hakları, FREQ: 2
WORD: satın, FREQ: 2
WORD: alındı, FREQ: 2
WORD: yeni, FREQ: 2
WORD: üzerinde, FREQ: 2
WORD: www, FREQ: 2
WORD: beyazperde, FREQ: 2
WORD: mayıs, FREQ: 2
WORD: kaynağından, FREQ: 2
WORD: arşivlendi, FREQ: 2
WORD: archive, FREQ: 2
WORD: erişim, FREQ: 2
WORD: national, FREQ: 2
WORD: registry, FREQ: 2
WORD: wikipedia, FREQ: 2
WORD: vincent, FREQ: 2
WORD: neri, FREQ: 2
WORD: tartaglia, FREQ: 2
WORD: shea, FREQ: 2
WORD: bölüm, FREQ: 2
WORD: kramer, FREQ: 2
WORD: bakınız, FREQ: 3
WORD: oyuncular, FREQ: 3
WORD: james, FREQ: 3
WORD: caan, FREQ: 3
WORD: duvall, FREQ: 3
WORD: diane, FREQ: 3
WORD: keaton, FREQ: 3
WORD: cazale, FREQ: 3
WORD: russo, FREQ: 3
WORD: carmine, FREQ: 3
WORD: yapım, FREQ: 3
WORD: mart, FREQ: 3
WORD: fazla, FREQ: 3
WORD: dünya, FREQ: 3
WORD: ta, FREQ: 3
WORD: i̇talyan, FREQ: 3
WORD: gösterime, FREQ: 3
WORD: amerikan, FREQ: 3
WORD: senaryo, FREQ: 3
WORD: tarihi, FREQ: 3
WORD: olarak, FREQ: 3
WORD: birlikte, FREQ: 3
WORD: politikacılar, FREQ: 3
WORD: uyuşturucu, FREQ: 3
WORD: dolar, FREQ: 3
WORD: elde, FREQ: 3
WORD: ilk, FREQ: 3
WORD: etti, FREQ: 3
WORD: fontane, FREQ: 3
WORD: tom, FREQ: 3
WORD: kay, FREQ: 3
WORD: adams, FREQ: 3
WORD: anthony, FREQ: 3
WORD: johnny, FREQ: 3
WORD: oyuna, FREQ: 3
WORD: iii, FREQ: 3
WORD: tarihinde, FREQ: 3
WORD: http, FREQ: 3
WORD: albüm, FREQ: 3
WORD: uyarlama, FREQ: 4
WORD: richard, FREQ: 4
WORD: pictures, FREQ: 4
WORD: abd, FREQ: 4
WORD: i̇ngilizce, FREQ: 4
WORD: imdb, FREQ: 4
WORD: listesinde, FREQ: 4
WORD: erkek, FREQ: 4
WORD: oyunu, FREQ: 4
WORD: ailesi, FREQ: 4
WORD: para, FREQ: 4
WORD: yi, FREQ: 4
WORD: usd, FREQ: 4
WORD: santino, FREQ: 4
WORD: carlo, FREQ: 4
WORD: rizzi, FREQ: 4
WORD: ea, FREQ: 4
WORD: games, FREQ: 4
WORD: web, FREQ: 4
WORD: robert, FREQ: 5
WORD: john, FREQ: 5
WORD: paramount, FREQ: 5
WORD: ayrıca, FREQ: 5
WORD: iyi, FREQ: 5
WORD: com, FREQ: 5
WORD: filmler, FREQ: 5
WORD: vito, FREQ: 5
WORD: aile, FREQ: 5
WORD: büyük, FREQ: 5
WORD: org, FREQ: 5
WORD: filmin, FREQ: 6
WORD: new, FREQ: 6
WORD: york, FREQ: 6
WORD: oyuncu, FREQ: 6
WORD: yılında, FREQ: 6
WORD: godfather, FREQ: 7
WORD: marlon, FREQ: 7
WORD: filmi, FREQ: 7
WORD: oscar, FREQ: 7
WORD: milyon, FREQ: 7
WORD: michael, FREQ: 7
WORD: oyun, FREQ: 7
WORD: the, FREQ: 8
WORD: mario, FREQ: 8
WORD: puzo, FREQ: 8
WORD: ii, FREQ: 8
WORD: tarafından, FREQ: 9
WORD: brando, FREQ: 9
WORD: olan, FREQ: 9
WORD: francis, FREQ: 10
WORD: ford, FREQ: 10
WORD: i̇yi, FREQ: 10
WORD: kaynağı, FREQ: 10
WORD: pacino, FREQ: 11
WORD: al, FREQ: 12
WORD: don, FREQ: 16
WORD: coppola, FREQ: 17
WORD: film, FREQ: 20
WORD: değiştir, FREQ: 20
WORD: baba, FREQ: 28
WORD: corleone, FREQ: 43
