WORD: theatrical, FREQ: 1
WORD: east, FREQ: 1
WORD: eden, FREQ: 1
WORD: world, FREQ: 1
WORD: bridge, FREQ: 1
WORD: river, FREQ: 1
WORD: kwai, FREQ: 1
WORD: defiant, FREQ: 1
WORD: ones, FREQ: 1
WORD: ben, FREQ: 1
WORD: hur, FREQ: 1
WORD: spartacus, FREQ: 1
WORD: guns, FREQ: 1
WORD: navarone, FREQ: 1
WORD: lawrence, FREQ: 1
WORD: arabia, FREQ: 1
WORD: cardinal, FREQ: 1
WORD: becket, FREQ: 1
WORD: doctor, FREQ: 1
WORD: zhivago, FREQ: 1
WORD: seasons, FREQ: 1
WORD: heat, FREQ: 1
WORD: lion, FREQ: 1
WORD: winter, FREQ: 1
WORD: anne, FREQ: 1
WORD: thousand, FREQ: 1
WORD: love, FREQ: 1
WORD: french, FREQ: 1
WORD: connection, FREQ: 1
WORD: godfather, FREQ: 1
WORD: exorcist, FREQ: 1
WORD: chinatown, FREQ: 1
WORD: one, FREQ: 1
WORD: flew, FREQ: 1
WORD: cuckoo, FREQ: 1
WORD: nest, FREQ: 1
WORD: rocky, FREQ: 1
WORD: turning, FREQ: 1
WORD: express, FREQ: 1
WORD: vs, FREQ: 1
WORD: ordinary, FREQ: 1
WORD: people, FREQ: 1
WORD: pond, FREQ: 1
WORD: extra, FREQ: 1
WORD: terrestrial, FREQ: 1
WORD: terms, FREQ: 1
WORD: endearment, FREQ: 1
WORD: amadeus, FREQ: 1
WORD: africa, FREQ: 1
WORD: platoon, FREQ: 1
WORD: last, FREQ: 1
WORD: emperor, FREQ: 1
WORD: rain, FREQ: 1
WORD: fourth, FREQ: 1
WORD: july, FREQ: 1
WORD: dances, FREQ: 1
WORD: wolves, FREQ: 1
WORD: bugsy, FREQ: 1
WORD: schindler, FREQ: 1
WORD: forrest, FREQ: 1
WORD: gump, FREQ: 1
WORD: sense, FREQ: 1
WORD: sensibility, FREQ: 1
WORD: patient, FREQ: 1
WORD: titanic, FREQ: 1
WORD: saving, FREQ: 1
WORD: private, FREQ: 1
WORD: ryan, FREQ: 1
WORD: beauty, FREQ: 1
WORD: gladiator, FREQ: 1
WORD: beautiful, FREQ: 1
WORD: mind, FREQ: 1
WORD: hours, FREQ: 1
WORD: lord, FREQ: 1
WORD: rings, FREQ: 1
WORD: king, FREQ: 1
WORD: aviator, FREQ: 1
WORD: brokeback, FREQ: 1
WORD: mountain, FREQ: 1
WORD: babel, FREQ: 1
WORD: atonement, FREQ: 1
WORD: slumdog, FREQ: 1
WORD: millionaire, FREQ: 1
WORD: avatar, FREQ: 1
WORD: social, FREQ: 1
WORD: network, FREQ: 1
WORD: descendants, FREQ: 1
WORD: argo, FREQ: 1
WORD: slave, FREQ: 1
WORD: boyhood, FREQ: 1
WORD: revenant, FREQ: 1
WORD: moonlight, FREQ: 1
WORD: authority, FREQ: 1
WORD: control, FREQ: 1
WORD: worldcat, FREQ: 1
WORD: identities, FREQ: 1
WORD: viaf, FREQ: 1
WORD: release, FREQ: 2
WORD: produced, FREQ: 2
WORD: bo, FREQ: 2
WORD: goldman, FREQ: 2
WORD: based, FREQ: 2
WORD: profumo, FREQ: 2
WORD: di, FREQ: 2
WORD: ruggero, FREQ: 2
WORD: maccari, FREQ: 2
WORD: buio, FREQ: 2
WORD: miele, FREQ: 2
WORD: giovanni, FREQ: 2
WORD: arpino, FREQ: 2
WORD: william, FREQ: 2
WORD: michael, FREQ: 2
WORD: date, FREQ: 2
WORD: running, FREQ: 2
WORD: minutes, FREQ: 2
WORD: english, FREQ: 2
WORD: story, FREQ: 2
WORD: preparatory, FREQ: 2
WORD: job, FREQ: 2
WORD: retired, FREQ: 2
WORD: army, FREQ: 2
WORD: italian, FREQ: 2
WORD: james, FREQ: 2
WORD: rebhorn, FREQ: 2
WORD: philip, FREQ: 2
WORD: seymour, FREQ: 2
WORD: hoffman, FREQ: 2
WORD: gabrielle, FREQ: 2
WORD: anwar, FREQ: 2
WORD: performance, FREQ: 2
WORD: motion, FREQ: 2
WORD: around, FREQ: 2
WORD: university, FREQ: 2
WORD: emma, FREQ: 2
WORD: willard, FREQ: 2
WORD: plot, FREQ: 2
WORD: cast, FREQ: 2
WORD: see, FREQ: 2
WORD: references, FREQ: 2
WORD: external, FREQ: 2
WORD: links, FREQ: 2
WORD: simms, FREQ: 2
WORD: england, FREQ: 2
WORD: born, FREQ: 2
WORD: wealthy, FREQ: 2
WORD: family, FREQ: 2
WORD: pay, FREQ: 2
WORD: thanksgiving, FREQ: 2
WORD: lieutenant, FREQ: 2
WORD: willis, FREQ: 2
WORD: jr, FREQ: 2
WORD: prank, FREQ: 2
WORD: headmaster, FREQ: 2
WORD: mr, FREQ: 2
WORD: following, FREQ: 2
WORD: perpetrators, FREQ: 2
WORD: harvard, FREQ: 2
WORD: unexpectedly, FREQ: 2
WORD: trip, FREQ: 2
WORD: waldorf, FREQ: 2
WORD: oak, FREQ: 2
WORD: suicide, FREQ: 2
WORD: surprise, FREQ: 2
WORD: blindness, FREQ: 2
WORD: classmates, FREQ: 2
WORD: will, FREQ: 2
WORD: pressured, FREQ: 2
WORD: silence, FREQ: 2
WORD: young, FREQ: 2
WORD: although, FREQ: 2
WORD: tango, FREQ: 2
WORD: dance, FREQ: 2
WORD: female, FREQ: 2
WORD: drive, FREQ: 2
WORD: list, FREQ: 2
WORD: returns, FREQ: 2
WORD: made, FREQ: 2
WORD: however, FREQ: 2
WORD: body, FREQ: 2
WORD: father, FREQ: 2
WORD: excuse, FREQ: 2
WORD: gives, FREQ: 2
WORD: information, FREQ: 2
WORD: speech, FREQ: 2
WORD: integrity, FREQ: 2
WORD: testimony, FREQ: 2
WORD: future, FREQ: 2
WORD: place, FREQ: 2
WORD: limo, FREQ: 2
WORD: christine, FREQ: 2
WORD: house, FREQ: 2
WORD: todd, FREQ: 2
WORD: brooklyn, FREQ: 2
WORD: point, FREQ: 2
WORD: port, FREQ: 2
WORD: washington, FREQ: 2
WORD: studios, FREQ: 2
WORD: street, FREQ: 2
WORD: queens, FREQ: 2
WORD: newark, FREQ: 2
WORD: staten, FREQ: 2
WORD: reviews, FREQ: 2
WORD: metacritic, FREQ: 2
WORD: length, FREQ: 2
WORD: variety, FREQ: 2
WORD: hour, FREQ: 2
WORD: quotes, FREQ: 2
WORD: cheers, FREQ: 2
WORD: us, FREQ: 2
WORD: wins, FREQ: 2
WORD: internet, FREQ: 2
WORD: database, FREQ: 2
WORD: nominees, FREQ: 2
WORD: pdf, FREQ: 2
WORD: aladdin, FREQ: 2
WORD: midnight, FREQ: 2
WORD: days, FREQ: 2
WORD: man, FREQ: 2
WORD: kramer, FREQ: 2
WORD: directed, FREQ: 3
WORD: dino, FREQ: 3
WORD: risi, FREQ: 3
WORD: al, FREQ: 3
WORD: chris, FREQ: 3
WORD: donnell, FREQ: 3
WORD: production, FREQ: 3
WORD: time, FREQ: 3
WORD: states, FREQ: 3
WORD: million, FREQ: 3
WORD: american, FREQ: 3
WORD: drama, FREQ: 3
WORD: takes, FREQ: 3
WORD: blind, FREQ: 3
WORD: officer, FREQ: 3
WORD: adapted, FREQ: 3
WORD: won, FREQ: 3
WORD: academy, FREQ: 3
WORD: award, FREQ: 3
WORD: nominated, FREQ: 3
WORD: three, FREQ: 3
WORD: globe, FREQ: 3
WORD: troy, FREQ: 3
WORD: reception, FREQ: 3
WORD: home, FREQ: 3
WORD: colonel, FREQ: 3
WORD: students, FREQ: 3
WORD: dinner, FREQ: 3
WORD: night, FREQ: 3
WORD: gun, FREQ: 3
WORD: two, FREQ: 3
WORD: disciplinary, FREQ: 3
WORD: rossi, FREQ: 3
WORD: jersey, FREQ: 3
WORD: rotten, FREQ: 3
WORD: tomatoes, FREQ: 3
WORD: newsweek, FREQ: 3
WORD: fox, FREQ: 3
WORD: martin, FREQ: 4
WORD: brest, FREQ: 4
WORD: screenplay, FREQ: 4
WORD: il, FREQ: 4
WORD: tells, FREQ: 4
WORD: actor, FREQ: 4
WORD: picture, FREQ: 4
WORD: awards, FREQ: 4
WORD: golden, FREQ: 4
WORD: princeton, FREQ: 4
WORD: weekend, FREQ: 4
WORD: room, FREQ: 4
WORD: astoria, FREQ: 4
WORD: return, FREQ: 4
WORD: hotel, FREQ: 4
WORD: committee, FREQ: 4
WORD: downes, FREQ: 4
WORD: avenue, FREQ: 4
WORD: long, FREQ: 4
WORD: manhattan, FREQ: 4
WORD: david, FREQ: 4
WORD: afi, FREQ: 4
WORD: frank, FREQ: 5
WORD: island, FREQ: 5
WORD: years, FREQ: 5
WORD: los, FREQ: 5
WORD: angeles, FREQ: 5
WORD: times, FREQ: 5
WORD: donna, FREQ: 6
WORD: student, FREQ: 6
WORD: trask, FREQ: 6
WORD: pacino, FREQ: 7
WORD: box, FREQ: 8
WORD: office, FREQ: 8
WORD: edit, FREQ: 8
WORD: george, FREQ: 9
WORD: best, FREQ: 10
WORD: school, FREQ: 13
WORD: city, FREQ: 14
WORD: scent, FREQ: 19
WORD: usa, FREQ: 19
WORD: woman, FREQ: 20
WORD: york, FREQ: 33
WORD: charlie, FREQ: 38
WORD: slade, FREQ: 38
